Course Code,Course Title,Track Name,Department Code,Status,Insert Query
TENGCATADVET,ENG Catia Basic and Advanced Surface,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCATADVET','ENG Catia Basic and Advanced Surface')"
TENGCATIITR1,ENG-CATIA V5 & Airbus Standards,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCATIITR1','ENG-CATIA V5 & Airbus Standards')"
TENGCATITR1,"ENG-Airbus 380 Drawings, CATIA V5 & Xls",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCATITR1','ENG-Airbus 380 Drawings, CATIA V5 & Xls')"
TENGCATV5ETR,ENG CATIA V5 Training @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCATV5ETR','ENG CATIA V5 Training @ Mys')"
TENGCATV5ITR,ENG Catia V5 Refresher Session @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCATV5ITR','ENG Catia V5 Refresher Session @ Mysore')"
TENGCLDFUTR1,ENG Cold Fusion Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCLDFUTR1','ENG Cold Fusion Training')"
TENGCMJETITR,ENG CATIA-V5 and MJET project Specific,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCMJETITR','ENG CATIA-V5 and MJET project Specific')"
TENGCOMSOLIT,ENG COMSOL Multiphysics Workshop,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCOMSOLIT','ENG COMSOL Multiphysics Workshop')"
TENGCONCNITR,ENG Concessions training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCONCNITR','ENG Concessions training')"
TENGCONITR1,ENG-Concessions @MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCONITR1','ENG-Concessions @MYS')"
TENGCONTSUR,ENG Configuration of control surfaces,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCONTSUR','ENG Configuration of control surfaces')"
TENGCPPITR1,ENG Basics and Advanced CPP,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGCPPITR1','ENG Basics and Advanced CPP')"
TENGDoDITR1,DoD Workshop,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGDoDITR1','DoD Workshop')"
TENGE3SERIET,ENG E3Series - IT Support & Engg Trng,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGE3SERIET','ENG E3Series - IT Support & Engg Trng')"
TENGEAUTOETR,ENG Enovia Auto Conversion,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGEAUTOETR','ENG Enovia Auto Conversion')"
TENGENOV5ETR,ENG Enovia V5 Conversion Workshop,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGENOV5ETR','ENG Enovia V5 Conversion Workshop')"
TENGEXPRTTLK,Expert Talk on New Product Development,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGEXPRTTLK','Expert Talk on New Product Development')"
TENGEXVBAITR,ENG Excel VBA Training @ BLR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGEXVBAITR','ENG Excel VBA Training @ BLR')"
TENGFD&WITR,ENG Fuselage Design & Wing Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGFD&WITR','ENG Fuselage Design & Wing Design')"
TENGFEAITR1,ENG FEA by Experience,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGFEAITR1','ENG FEA by Experience')"
TENGFUSELAGE,ENG Fuselage,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGFUSELAGE','ENG Fuselage')"
TENGGADCPPIT,ENG Advanced CPP Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGGADCPPIT','ENG Advanced CPP Training')"
TENGGASTETR,ENG Gas Turbine Combustion Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGGASTETR','ENG Gas Turbine Combustion Training')"
TENGGD&TITR,ENG GD&T CBT Training @ Mysore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGGD&TITR','ENG GD&T CBT Training @ Mysore')"
TENGGISAMIET,ENG ISAMI ANALYST STRESS TRAINING - FATI,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGGISAMIET','ENG ISAMI ANALYST STRESS TRAINING - FATI')"
TENGGPDMAETR,ENG PDMLink A350 Design Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGGPDMAETR','ENG PDMLink A350 Design Training')"
TENGHPITITR1,ENG HP ConnectIT Tool Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGHPITITR1','ENG HP ConnectIT Tool Training')"
TENGHTFMITR,ENG Intro toHeat Transfer/Fluid Mechanic,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGHTFMITR','ENG Intro toHeat Transfer/Fluid Mechanic')"
TENGINTEIA1,ENG Closed Loop Process Controller,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEIA1','ENG Closed Loop Process Controller')"
TENGINTEIA2,ENGINTEIA Data Acquisition System,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEIA2','ENGINTEIA Data Acquisition System')"
TENGINTEIA3,ENGINTEIA Oil Tank & Flow Monitoring Sys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEIA3','ENGINTEIA Oil Tank & Flow Monitoring Sys')"
TENGINTEIA4,ENGINTEIA Test Automation for ECM based,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEIA4','ENGINTEIA Test Automation for ECM based')"
TENGINTEMB1,ENG INT IO Module simulator for Field,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEMB1','ENG INT IO Module simulator for Field')"
TENGINTEMB2,ENG MES For Online Quality Control,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEMB2','ENG MES For Online Quality Control')"
TENGINTEMB3,ENG Smart Motor Control System,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTEMB3','ENG Smart Motor Control System')"
TENGINTERPRO,ENG Inter Process Communication,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTERPRO','ENG Inter Process Communication')"
TENGINTPD,ENGINTPD Aircraft Fuselage FrameAnalysis,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD','ENGINTPD Aircraft Fuselage FrameAnalysis')"
TENGINTPD11,ENGINTPD Linear static & Buckling analys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD11','ENGINTPD Linear static & Buckling analys')"
TENGINTPD12,ENGINTPD Repairing non-conformance,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD12','ENGINTPD Repairing non-conformance')"
TENGINTPD13,ENG Strength Evaluation of Aircraft fitt,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD13','ENG Strength Evaluation of Aircraft fitt')"
TENGINTPD14,ENGINTPD Generic Component Creator,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD14','ENGINTPD Generic Component Creator')"
TENGINTPD2,ENGINTPD Blanking plates Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD2','ENGINTPD Blanking plates Design')"
TENGINTPD3,ENG-Design and Analysis of Equivalent Co,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD3','ENG-Design and Analysis of Equivalent Co')"
TENGINTPD4,ENGINTPD Design & analysis of Shock Abso,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD4','ENGINTPD Design & analysis of Shock Abso')"
TENGINTPD5,ENGINTPD Design of Mounting Brackets ECS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD5','ENGINTPD Design of Mounting Brackets ECS')"
TENGINTPD6,ENGINTPD Design & Dvlpmnt of CentreConso,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD6','ENGINTPD Design & Dvlpmnt of CentreConso')"
TENGINTPD7,ENGINTPD DFMA for Steam Turbine Blades,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD7','ENGINTPD DFMA for Steam Turbine Blades')"
TENGINTPD8,ENGINTPD Efficacy of metal-foam sandwich,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPD8','ENGINTPD Efficacy of metal-foam sandwich')"
TENGINTPDPR0,ENG Stress Analysis of Steam Turbine Rot,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR0','ENG Stress Analysis of Steam Turbine Rot')"
TENGINTPDPR1,ENG Design&Development of passenger rail,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR1','ENG Design&Development of passenger rail')"
TENGINTPDPR2,ENG Linear Static Analysis of Composite,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR2','ENG Linear Static Analysis of Composite')"
TENGINTPDPR3,ENG Composites Reengineering,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR3','ENG Composites Reengineering')"
TENGINTPDPR4,ENG Design of a 50kW Wind Turbine,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR4','ENG Design of a 50kW Wind Turbine')"
TENGINTPDPR5,ENG Linear Buckling Analysis Of Composit,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR5','ENG Linear Buckling Analysis Of Composit')"
TENGINTPDPR6,ENG Creep Analysis of First Stage Gas,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR6','ENG Creep Analysis of First Stage Gas')"
TENGINTPDPR7,ENG Seat Footprint Creation Geometry,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR7','ENG Seat Footprint Creation Geometry')"
TENGINTPDPR8,ENG Linear Static Analysis of Stanchion,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR8','ENG Linear Static Analysis of Stanchion')"
TENGINTPDPR9,ENG Robust Design of Artificial Heart,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPDPR9','ENG Robust Design of Artificial Heart')"
TENGINTPLM,ENGINTPLM Asset Management,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLM','ENGINTPLM Asset Management')"
TENGINTPLM2,ENGINTPLM BOM Management using PLM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLM2','ENGINTPLM BOM Management using PLM')"
TENGINTPLM3,ENGINTPLM Custom UI design for Agile PLM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLM3','ENGINTPLM Custom UI design for Agile PLM')"
TENGINTPLM4,ENGINTPLM Support Activity Tracking Port,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLM4','ENGINTPLM Support Activity Tracking Port')"
TENGINTPLM5,"ENGINTPLM User interactive, SAP MM",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLM5','ENGINTPLM User interactive, SAP MM')"
TENGINTPLMM1,ENG INT User Interactive DIR Interface,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLMM1','ENG INT User Interactive DIR Interface')"
TENGINTPLMM2,ENG INT Oracle Agile PLM integration,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPLMM2','ENG INT Oracle Agile PLM integration')"
TENGINTPRJ3,ENG Infosys?s Target S&R Compliance Fram,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPRJ3','ENG Infosys?s Target S&R Compliance Fram')"
TENGINTPRJ4,ENG Tool for mgmt of ISO15926 Class Lib_TENGINTPRJ4,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPRJ4','ENG Tool for mgmt of ISO15926 Class Lib_TENGINTPRJ4')"
TENGINTPRTR2,ENG Oracle Agile PLM integration with An,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTPRTR2','ENG Oracle Agile PLM integration with An')"
TENGINTRFEAI,ENG Introduction To FEA,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTRFEAI','ENG Introduction To FEA')"
TENGINTSTANI,ENG Introduction to Static Analysis,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTSTANI','ENG Introduction to Static Analysis')"
TENGINTSTITR,ENG Introduction to Steam turbines,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGINTSTITR','ENG Introduction to Steam turbines')"
TENGISAMIETR,ENG ISAMI Analyst Stress Training - Stat,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGISAMIETR','ENG ISAMI Analyst Stress Training - Stat')"
TENGLINKITR1,ENG LINK Overview Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGLINKITR1','ENG LINK Overview Training')"
TENGLINUXITR,ENG Linux Shell Scripting Basic Workshop,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGLINUXITR','ENG Linux Shell Scripting Basic Workshop')"
TENGLTELAB T,ENG LTE lab overview/Testing,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGLTELAB T','ENG LTE lab overview/Testing')"
TENGMCOMPITR,ENG Mechanics Of Composites,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGMCOMPITR','ENG Mechanics Of Composites')"
TENGMCOMPOIT,ENG Manufacturing Of Composites,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGMCOMPOIT','ENG Manufacturing Of Composites')"
TENGMETLABIT,ENG MATLAB WorkShop,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGMETLABIT','ENG MATLAB WorkShop')"
TENGMODOFA-3,ENG Modification of A-330,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGMODOFA-3','ENG Modification of A-330')"
TENGMSTITR1,ENG Multiple software training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGMSTITR1','ENG Multiple software training')"
TENGMULTITHR,ENG Multi Threading,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGMULTITHR','ENG Multi Threading')"
TENGNETCLITR,ENG Netcool Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGNETCLITR','ENG Netcool Training')"
TENGNETLAN,ENG Detail Session on Networking like L,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGNETLAN','ENG Detail Session on Networking like L')"
TENGO&MOPR,ENG O&M ope and Core Network,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGO&MOPR','ENG O&M ope and Core Network')"
TENGPADSETR1,ENG PADS Suite Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPADSETR1','ENG PADS Suite Training')"
TENGPDDETR,ENG Enovia PDD Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDDETR','ENG Enovia PDD Training')"
TENGPDDWETR1,ENG Product Defn Data Workshop for V4-V5,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDDWETR1','ENG Product Defn Data Workshop for V4-V5')"
TENGPDMETR,ENG PDMLink SSCI Def.Ph. Specialist,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDMETR','ENG PDMLink SSCI Def.Ph. Specialist')"
TENGPDMITR1,ENG-PDM Link SSCI Designer Course &VPM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDMITR1','ENG-PDM Link SSCI Designer Course &VPM')"
TENGPDMLIETR,ENG PDM Link SSCI Designer Course,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDMLIETR','ENG PDM Link SSCI Designer Course')"
TENGPDMSSETR,ENG PDM Link SSCI Designer Course & VPM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDMSSETR','ENG PDM Link SSCI Designer Course & VPM')"
TENGPDMVPMET,ENG PDM Link SSCI & VPM A350 Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPDMVPMET','ENG PDM Link SSCI & VPM A350 Design')"
TENGPG&CETR,ENG Oracle Agile PG&C Training @ BLR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPG&CETR','ENG Oracle Agile PG&C Training @ BLR')"
TENGPG&CITR1,ENG Basics of Agile PG&C,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPG&CITR1','ENG Basics of Agile PG&C')"
TENGPIMSITR1,ENG-Kojak - PIMS Group Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPIMSITR1','ENG-Kojak - PIMS Group Training')"
TENGPLMETR1,ENG TR10881\PLM1010 training @ Mys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPLMETR1','ENG TR10881\PLM1010 training @ Mys')"
TENGPLMPRJ1,ENG-PLM User Interactive DIR Interface,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPLMPRJ1','ENG-PLM User Interactive DIR Interface')"
TENGPOCITR1,ENG-Test Case and POC Creation for .net,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPOCITR1','ENG-Test Case and POC Creation for .net')"
TENGPRDCOSTI,ENG Product Costing Training @ MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRDCOSTI','ENG Product Costing Training @ MYS')"
TENGPRINDITR,ENG Project specific Induction Trng-CM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRINDITR','ENG Project specific Induction Trng-CM')"
TENGPRINDTR1,ENG Project specific Induction Trng-BP,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRINDTR1','ENG Project specific Induction Trng-BP')"
TENGPRJCTETR,ENG Bentley - Projectwise training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJCTETR','ENG Bentley - Projectwise training')"
TENGPRJCTITR,ENG Project specific training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJCTITR','ENG Project specific training')"
TENGPRJITR1,ENG Project specific Induction Trg - PDM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJITR1','ENG Project specific Induction Trg - PDM')"
TENGPRJITR2,ENG OracleAgile-integration with Android,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJITR2','ENG OracleAgile-integration with Android')"
TENGPRJITR3,ENG Infosys?sTargetStandard&Regulatory,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJITR3','ENG Infosys?sTargetStandard&Regulatory')"
TENGPRJITR4,ENG Tool for mgmt of ISO15926 Class Lib,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJITR4','ENG Tool for mgmt of ISO15926 Class Lib')"
TENGPRJSPCIT,ENG Project specific Induction Trng-GD&T,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJSPCIT','ENG Project specific Induction Trng-GD&T')"
TENGPRJSPITR,ENG Project Specific Training_TENGPRJSPITR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPRJSPITR','ENG Project Specific Training_TENGPRJSPITR')"
TENGPROEITR,ENG Introduction to Pro-E/WildFire 3.0,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPROEITR','ENG Introduction to Pro-E/WildFire 3.0')"
TENGPROEITR1,ENG Overview of Project and ProE WF5,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPROEITR1','ENG Overview of Project and ProE WF5')"
TENGPROITR1,ENG Basics of Pro/Mechanical,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGPROITR1','ENG Basics of Pro/Mechanical')"
TENGQTPBITR1,ENG QTP Basics Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGQTPBITR1','ENG QTP Basics Training')"
TENGSAPITR2,ENG SAP PLM Training @ Bangalore,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSAPITR2','ENG SAP PLM Training @ Bangalore')"
TENGSDN,ENG Training on Future Technologies,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSDN','ENG Training on Future Technologies')"
TENGSEEITETR,ENG SEE - IT Support & Engg training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSEEITETR','ENG SEE - IT Support & Engg training')"
TENGSICORLET,ENG Signal Integrity Orientation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSICORLET','ENG Signal Integrity Orientation')"
TENGSOAITR,ENG Spirit Overview Airworthiness,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSOAITR','ENG Spirit Overview Airworthiness')"
TENGSPIITR1,ENG-Spirit concession activities,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSPIITR1','ENG-Spirit concession activities')"
TENGSPRTITR,ENG Trng on Spirit concession activities,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSPRTITR','ENG Trng on Spirit concession activities')"
TENGSPRTITR1,ENG Spirit concession activities,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSPRTITR1','ENG Spirit concession activities')"
TENGSPSITR1,ENG Spirit Project specific training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSPSITR1','ENG Spirit Project specific training')"
TENGSRMITR,ENG SRM / Nacelle Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSRMITR','ENG SRM / Nacelle Design')"
TENGSWSECETR,ENG Software Safety and Security,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSWSECETR','ENG Software Safety and Security')"
TENGSYSDSITR,ENG Systems ? Design / Stress,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGSYSDSITR','ENG Systems ? Design / Stress')"
TENGTEAMITR1,ENG Teamcenter Training @ Hyderabad,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGTEAMITR1','ENG Teamcenter Training @ Hyderabad')"
TENGTELRAIT,ENG Telstra Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGTELRAIT','ENG Telstra Training')"
TENGTMS570IT,ENG-TMS570LS3137HDK-HardwarePresentation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGTMS570IT','ENG-TMS570LS3137HDK-HardwarePresentation')"
TENGTPUBETR,ENG TecPub Training @ MYS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGTPUBETR','ENG TecPub Training @ MYS')"
TENGTRWITR,ENG Technical Report Writing Trng @ BLR,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGTRWITR','ENG Technical Report Writing Trng @ BLR')"
TENGTURBOITR,ENGTurbomachine Basics & its application,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGTURBOITR','ENGTurbomachine Basics & its application')"
TENGUGNX5ITR,ENG UGNX5 Training @ Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGUGNX5ITR','ENG UGNX5 Training @ Pune')"
TENGUGNXITR1,ENG Abaqus & UG-NX training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGUGNXITR1','ENG Abaqus & UG-NX training')"
TENGUSOITR1,ENG-Project / Unit Specific Orientation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGUSOITR1','ENG-Project / Unit Specific Orientation')"
TENGV4V5ITR1,ENG Product Defn Data Workshop for V4-V5_TENGV4V5ITR1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGV4V5ITR1','ENG Product Defn Data Workshop for V4-V5_TENGV4V5ITR1')"
TENGVPMAETR,ENG VPM A350 Design Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGVPMAETR','ENG VPM A350 Design Training')"
TENGVPMDETR,ENG VPM A350 DMU Consultation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGVPMDETR','ENG VPM A350 DMU Consultation')"
TENGVPMETR,ENG VPM A350 Design in Context,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGVPMETR','ENG VPM A350 Design in Context')"
TENGWINDITR1,ENG Wind Chill Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGWINDITR1','ENG Wind Chill Training')"
TENGWINDITR2,ENG-PLM Windchill Pdmlink 9.0 @ Pune,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TENGWINDITR2','ENG-PLM Windchill Pdmlink 9.0 @ Pune')"
TEStPED,Test_TEStPED,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEStPED','Test_TEStPED')"
TIBCO BS&iPr,TIBCO Business Studio and iProcess,Digital & Integration Services,ETA,Active,
TIM2134,Configure Apache HTTPD on Linux,IMS Academy,ETA,Active,
TIM2252,Infrastructure Environment Management Foundation,IMS Academy,ETA,Active,
TIM2314,ITIL 2011 F- Incident Management Awareness session,IMS Academy,ETA,Active,
TIM2395,"Oracle 12c Administration",IMS Academy,ETA,Active,
TIM2406,ServiceNow Foundation,IMS Academy,ETA,Active,
TIM2429," Infrastructure Management Automation",IMS Academy,ETA,Active,
TIM2438,Linux Admin L1,IMS Academy,ETA,Active,
TIM2556,Infrastructure Environment Management,IMS Academy,ETA,Active,
TIM2565,Splunk Fundamentals,IMS Academy,ETA,Active,
TIM2566,Mongo DB for DBAs,IMS Academy,ETA,Active,
TIM2589,"Alfresco Administration",IMS Academy,ETA,Active,
TIM2591,"Oracle 12c R1 Administration",IMS Academy,ETA,Active,
TIM2592,"Oracle 11g R2 Data Guard",IMS Academy,ETA,Active,
TIM2593,"Oracle Exadata Administration",IMS Academy,ETA,Active,
TIM2594,"dBaaS EM 12c",IMS Academy,ETA,Active,
TIM2595,"MS SQL Server 2012 AlwaysON",IMS Academy,ETA,Active,
TIM2596,"No SQL - Cassandra Administration",IMS Academy,ETA,Active,
TIM2597,"No SQL - Hadoop Administration",IMS Academy,ETA,Active,
TIM2598,"Aix 7.x Administration",IMS Academy,ETA,Active,
TIM2599,"MS SCCM 2012 Administration",IMS Academy,ETA,Active,
TIM2600,"VMware vSphere Administration",IMS Academy,ETA,Active,
TIM2601,"MS Hyper-V Administration",IMS Academy,ETA,Active,
